baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R2W0	R16W0	R14W0	R30W0	R8W0	R20W0	R6W0	R12W0	R18W0	R10W0	R4W0	R3W0	R17W0	R9W0	R1W0	R7W0	R29W0	R21W0	R11W0	R19W0	R23W0	Significant	Description	Symbol	KO	Phylum
162.147032674718	-0.245810997967885	0.399540301376847	-0.615234551109866	0.53839983316047	0.999901608208268	128	194	56	313	397	85	129	198	308	123	101	110	133	71	236	42	157	142	102	134	94	No	MFS transporter, SP family, xylose:H+ symportor	xylE	K08138	K08138
131.811012224248	0.614600546935908	0.381191148269715	1.61231589381253	0.106893216435826	0.999901608208268	134	87	363	49	19	107	63	142	49	204	123	121	186	148	198	217	173	54	156	50	172	No	molybdopterin molybdotransferase [EC:2.10.1.1]	moeA	K03750	K03750
7.1720309447624	0.236119520945037	1.56022007692159	0.151337317368018	0.879709633269862	0.999901608208268	5	0	0	8	0	4	0	30	17	0	11	39	0	9	0	5	0	0	0	7	13	No	type IV secretion system protein TrbB [EC:7.4.2.8]	trbB	K20527	K20527
11.690172739237	0.475803855420317	1.17969252009084	0.403328704147145	0.686706428104906	0.999901608208268	35	10	0	20	0	13	13	0	11	0	14	16	7	23	19	0	0	0	25	5	28	No	3,4-dihydroxy 2-butanone 4-phosphate synthase [EC:4.1.99.12]	ribB, RIB3	K02858	K02858
44.9632696962036	0.327662633615709	0.68270845794377	0.479945179824763	0.631266374256323	0.999901608208268	175	9	26	16	0	16	106	41	22	29	15	41	19	54	64	28	27	34	8	23	131	No	putative ABC transport system ATP-binding protein	ABC.MR	K02021	K02021
14.2061104112657	2.39894546026981	1.24155290894733	1.93221363582789	0.0533331428363627	0.999901608208268	37	0	28	0	0	12	0	8	3	0	35	14	10	10	0	29	0	0	142	5	6	No	dTDP-6-deoxy-L-talose 4-dehydrogenase (NAD+) [EC:1.1.1.339]	tll	K19180	K19180
27.6707180375509	-0.472004341039054	0.825662772263431	-0.571667219226955	0.567547446598293	0.999901608208268	4	56	71	6	0	61	5	0	4	85	62	3	13	42	24	16	41	7	7	38	29	No	urocanate reductase [EC:1.3.99.33]	urdA	K17363	K17363
11.5470505113787	-0.946106197445922	1.03893143368376	-0.910653164175898	0.362478148993259	0.999901608208268	0	6	0	0	49	8	12	0	9	55	13	3	9	8	9	14	42	0	5	8	10	No	tungstate transport system ATP-binding protein [EC:7.3.2.6]	tupC, vupC	K06857	K06857
36.0110341454104	0.746022406086275	0.98639513507142	0.756311927706597	0.449462198405321	0.999901608208268	0	8	72	40	18	27	65	28	0	0	42	24	78	36	16	10	252	3	0	37	0	No	gluconolactonase [EC:3.1.1.17]	gnl, RGN	K01053	K01053
14.6313137612597	-0.269530746659446	1.13290730292044	-0.237910679862901	0.811950371983578	0.999901608208268	5	12	17	0	0	15	30	0	29	77	17	30	13	0	0	0	18	0	48	7	60	No	multidrug efflux pump	mdtC	K07789	K07789
28.4191128571296	1.25913559844236	0.972560373315759	1.29466060204527	0.195437336620295	0.999901608208268	81	0	157	0	0	59	11	0	9	31	11	16	0	24	7	33	26	13	119	18	12	No	ribonuclease D [EC:3.1.13.5]	rnd	K03684	K03684
2.67376666510504	1.47589601407248	2.20935711503229	0.668020576678435	0.504120457915542	0.999901608208268	0	0	0	0	0	4	3	0	12	0	0	10	7	0	0	15	0	0	16	0	0	No	uncharacterized protein	K09794	K09794	K09794
10.4627290457108	-0.451192657999008	1.48380454405429	-0.304078229040993	0.761068292698749	0.999901608208268	0	0	0	0	0	0	25	0	6	0	3	22	6	37	36	0	27	0	49	9	21	No	ethanolamine utilization protein EutL	eutL	K04026	K04026
94.7720476344997	-0.657124038945051	0.478814218607631	-1.37239875803174	0.169939336548628	0.999901608208268	24	73	93	76	60	40	51	11	31	145	63	166	18	263	231	124	62	81	142	37	245	No	nickel transport system substrate-binding protein	nikA, cntA	K15584	K15584
18.6505830204017	0.294943605051889	0.975390179571942	0.302385251798749	0.762358396208805	0.999901608208268	19	12	24	0	0	7	21	0	59	27	4	44	7	31	4	32	48	0	53	0	45	No	two-component system, CitB family, response regulator	K02475	K02475	K02475
14.7346323945649	-0.134295068875046	1.16720309806116	-0.115057155946659	0.908399818906511	0.999901608208268	19	12	0	0	0	7	21	0	50	27	4	36	7	31	4	41	0	0	34	0	45	No	two-component system, CitB family, response regulator MalR	malR	K11615	K11615
10.834753946788	-0.398043585986493	1.28224778732881	-0.31042641673471	0.756236708036034	0.999901608208268	0	12	24	0	0	7	21	0	21	0	4	33	7	31	4	40	0	0	15	0	27	No	two-component system, CitB family, response regulator DctR	K11692, dctR	K11692	K11692
11.6416751562673	-0.830576751438616	1.20219358518323	-0.690884364777262	0.489638212504867	0.999901608208268	0	12	0	0	0	7	21	0	21	0	4	37	7	40	15	39	0	4	15	3	27	No	two-component system, LuxR family, response regulator DctR	dctR	K11712	K11712
0.457905366674651	-1.02797366033199	3.09212154115324	-0.33244930597023	0.739550012794453	0.999901608208268	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	No	nicotinate dehydrogenase FAD-subunit [EC:1.17.1.5]	ndhF	K20445	K20445
81.2011959318083	-0.568113170800299	0.527452422165677	-1.07708894096585	0.281440533208271	0.999901608208268	7	106	124	41	60	28	68	41	0	221	144	77	88	81	62	107	184	69	42	81	90	No	uncharacterized protein	K06905	K06905	K06905
7.9085163115652	-0.192872893997821	1.52433184500667	-0.126529465765361	0.899312826168949	0.999901608208268	0	0	0	7	18	13	27	0	15	0	0	27	0	0	31	0	24	3	0	3	14	No	AI-2 transport system permease protein	lsrD	K10557	K10557
20.429732915494	1.12161135084223	0.957108041982002	1.17187538046339	0.241247092768221	0.999901608208268	5	0	148	15	0	4	28	0	34	0	18	24	17	31	25	16	35	0	36	8	47	No	UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [EC:6.3.2.45]	mpl	K02558	K02558
34.6325632390491	-1.78540896523464	1.61187031763951	-1.10766290916584	0.268007423569779	0.999901608208268	115	0	11	0	0	0	236	0	3	284	28	37	3	9	0	0	0	3	0	34	27	No	C5a peptidase [EC:3.4.21.110]	C5AP, scpA, scpB	K08652	K08652
6.46514619043051	0.597056870105537	1.52939768106401	0.390386933037691	0.696250448810512	0.999901608208268	0	7	0	20	0	0	16	0	11	0	0	11	8	6	8	11	0	0	48	0	16	No	tRNA 2-thiouridine synthesizing protein E [EC:2.8.1.-]	tusE, dsrC	K11179	K11179
71.7495232245546	0.100452002027224	0.567791888698245	0.176916937396774	0.859573634360376	0.999901608208268	100	55	83	18	35	60	150	16	26	0	47	77	45	114	228	49	102	27	69	44	166	No	sn-glycerol 3-phosphate transport system permease protein	ugpA	K05814	K05814
8.26352318952371	-0.377699843841516	1.75934678945284	-0.214681861532815	0.83001536526335	0.999901608208268	0	0	0	0	0	0	4	5	0	0	17	18	0	27	62	0	0	0	13	17	6	No	alpha-1,4-digalacturonate transport system permease protein	aguF	K17242	K17242
5.84572071932384	0.200639216509226	1.8163847233634	0.110460748721616	0.912043977309119	0.999901608208268	0	0	0	0	0	4	0	5	0	0	8	22	14	13	35	13	0	5	0	0	0	No	putative chitobiose transport system permease protein	chiF	K17245	K17245
55.2818441972837	0.2179022824178	0.662827304627503	0.328746689969656	0.742347160488957	0.999901608208268	65	33	0	25	38	42	133	7	40	41	37	43	47	85	196	43	101	0	50	22	152	No	sn-glycerol 3-phosphate transport system substrate-binding protein	ugpB	K05813	K05813
32.5651934460967	0.110680167338917	0.774619137284222	0.142883337128691	0.886382318581882	0.999901608208268	24	28	28	43	16	96	103	0	31	33	7	59	0	18	19	89	8	0	64	12	63	No	D-tagatose-1,6-bisphosphate aldolase subunit GatZ/KbaZ	gatZ-kbaZ	K16371	K16371
15.9940578752321	0.509058580185891	1.16150225180389	0.438276016594276	0.661186209453388	0.999901608208268	4	0	79	31	0	7	7	0	0	0	42	68	23	0	28	8	0	13	16	18	28	No	ech hydrogenase subunit D	echD	K14089	K14089
37.0598385689386	0.568659505418104	0.915966585928673	0.620829967112345	0.534711503843115	0.999901608208268	117	22	197	0	15	67	47	0	3	60	43	36	0	37	16	15	31	8	0	6	61	No	pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]	PDHA, pdhA	K00161	K00161
31.5401237173176	0.0297548310568966	0.81138842200733	0.0366715006646075	0.970746932527598	0.999901608208268	48	22	28	0	15	78	84	0	10	44	43	27	5	42	57	13	54	10	0	6	88	No	acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha [EC:1.1.1.-]	acoA	K21416	K21416
30.408505488614	0.547725394943054	1.11486524685108	0.491292913192959	0.62321929147137	0.999901608208268	193	8	56	0	18	0	79	4	3	64	5	30	8	18	0	23	39	0	0	0	48	No	tetrahydrodipicolinate N-acetyltransferase [EC:2.3.1.89]	dapH, dapD	K05822	K05822
3.93111300224029	0.0376711980754279	1.87540808974711	0.020086933761978	0.983974023391311	0.999901608208268	0	0	11	0	0	0	0	11	3	0	4	13	3	15	9	10	0	0	0	0	0	No	threo-3-hydroxy-D-aspartate ammonia-lyase [EC:4.3.1.27]	dthadh	K20757	K20757
23.8656300698778	0.850730247598866	0.714505600267692	1.19065581470619	0.233788730553351	0.999901608208268	64	0	33	29	0	12	10	8	35	22	30	55	13	22	11	36	9	3	56	19	55	No	exodeoxyribonuclease V gamma subunit [EC:3.1.11.5]	recC	K03583	K03583
10.4381360708008	-0.072383481071318	1.6238844418279	-0.0445742807843154	0.964446643238596	0.999901608208268	40	0	0	0	0	0	15	0	0	0	3	16	4	44	37	14	10	0	0	0	8	No	uncharacterized protein	K07101	K07101	K07101
15.8531917150954	-0.714751103126661	0.996044788509017	-0.717589320653516	0.47301054432356	0.999901608208268	5	17	20	0	23	7	0	0	0	86	32	23	11	13	47	18	15	3	0	12	22	No	allantoin racemase [EC:5.1.99.3]	hpxA	K16841	K16841
25.3904824042186	-0.108660378776747	0.94361735587138	-0.115153009957521	0.908323843448235	0.999901608208268	0	26	59	0	0	18	0	0	8	49	39	83	14	42	53	43	22	3	57	10	70	No	multicomponent Na+:H+ antiporter subunit A	mnhA, mrpA	K05565	K05565
4.2330818391871	-1.16829925238793	2.11852481002385	-0.551468289094421	0.581312699023086	0.999901608208268	0	12	0	14	0	0	20	0	0	22	5	3	0	0	18	0	0	0	0	0	0	No	D-erythrulose 1-phosphate 3-epimerase [EC:5.1.3.38]	eryC	K21909	K21909
42.0603319333579	0.574893753084898	0.642564177286246	0.894686901957183	0.370954482363113	0.999901608208268	11	25	0	67	0	31	57	31	53	65	86	68	107	32	38	14	46	12	99	10	116	No	flagellar biosynthesis protein FliR	fliR	K02421	K02421
20.5594789043318	0.100539348165385	1.23577978368748	0.0813570099564037	0.935158036813327	0.999901608208268	56	4	178	0	0	12	88	0	6	40	4	10	0	28	0	13	12	0	4	3	0	No	homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	metX	K00641	K00641
3.1893560004359	-1.19913025513247	2.16576901514297	-0.553674120715645	0.579801889479791	0.999901608208268	0	6	10	0	0	0	10	0	0	16	0	5	0	5	0	20	0	0	0	0	0	No	uncharacterized protein	K07096	K07096	K07096
44.6431110166066	0.560216750509103	0.730013519288133	0.767405994145689	0.442840165767117	0.999901608208268	89	9	0	32	0	58	104	3	27	24	24	22	63	68	102	85	45	25	20	8	119	No	Cu-processing system ATP-binding protein	nosF	K19340	K19340
2.68857123314528	0.24092386286617	2.41554518676942	0.0997389178168859	0.92055160262477	0.999901608208268	0	0	0	0	0	0	0	7	0	0	4	0	0	11	15	9	0	0	0	3	0	No	Cu-processing system permease protein	nosY	K19341	K19341
161.595194551041	0.210841166624824	0.498517208605745	0.422936586711832	0.672341528151983	0.999901608208268	19	248	40	321	211	92	61	460	424	105	170	70	120	69	136	26	174	146	100	92	99	No	alpha-glucuronidase [EC:3.2.1.139]	aguA	K01235	K01235
34.9251057833018	0.282706191824381	0.944182183398147	0.299419112958593	0.764620280686398	0.999901608208268	0	24	0	27	21	101	10	0	11	75	62	19	89	32	0	94	0	17	16	32	141	No	uncharacterized protein	K09706	K09706	K09706
4.30859898228903	0.429436369486568	2.11612765624574	0.202935001685313	0.839185836059116	0.999901608208268	8	0	0	0	0	0	0	0	14	15	0	12	0	0	0	0	0	0	36	6	25	No	MFS transporter, TsgA protein	tsgA	K06141	K06141
7.53987299033548	-0.0406621702737614	1.62614956563216	-0.0250051847217105	0.980050828092938	0.999901608208268	0	5	20	9	0	0	0	21	11	15	0	29	0	15	10	0	0	0	40	0	0	No	glutamate/aspartate transport system permease protein	gltJ, aatQ	K10003	K10003
8.51025769292784	0.147773166494485	1.39402441480551	0.106004719088871	0.915578607994062	0.999901608208268	0	5	0	13	0	0	6	10	12	15	0	26	11	15	10	0	0	0	39	0	52	No	glutamate/aspartate transport system permease protein	gltK, aatM	K10002	K10002
110.443319921283	0.191738015231386	0.34034980546631	0.563355736221699	0.573192671911749	0.999901608208268	100	80	96	134	101	62	155	160	143	66	112	177	115	101	221	29	91	67	131	35	154	No	7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]	queE	K10026	K10026
126.464134930984	-1.15507530571816	0.875400571250205	-1.31948201046812	0.187008020397549	0.999901608208268	11	235	18	253	259	38	42	238	339	41	44	64	70	3	5	0	17	339	50	233	13	No	carnitine operon protein CaiE	caiE	K08279	K08279
7.24755437631526	0.00840117917235057	1.53553725557173	0.00547116596609213	0.995634662924493	0.999901608208268	0	8	10	0	0	21	0	19	10	12	5	0	18	0	0	0	0	14	12	12	0	No	DNA phosphorothioation-dependent restriction protein DptH	dptH	K19175	K19175
21.2498891537509	-0.570087342394429	0.88634486230987	-0.64318908659181	0.520101413862277	0.999901608208268	0	16	10	7	0	44	74	0	13	33	65	27	9	22	7	13	42	0	33	42	10	No	5'-nucleotidase [EC:3.1.3.89]	yfdR	K06952	K06952
14.7275342573687	0.526613479818397	1.22880208599533	0.428558419472279	0.668244610799439	0.999901608208268	0	0	28	21	0	0	30	12	23	0	9	42	7	26	76	9	0	0	24	0	35	No	aerobic C4-dicarboxylate transport protein	dctA	K11103	K11103
31.3132261921106	-0.587022657134587	0.595912511484858	-0.98508194713328	0.324583820154486	0.999901608208268	8	48	10	7	18	7	21	38	25	16	73	144	31	53	23	34	26	7	37	6	46	No	molybdenum cofactor guanylyltransferase [EC:2.7.7.77]	mobA	K03752	K03752
19.3962489888202	-0.355110217959796	1.10665470870277	-0.32088619437228	0.748296636447634	0.999901608208268	15	0	53	34	52	0	31	11	0	0	31	84	15	0	30	0	0	11	19	17	43	No	ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39]	rbcL, cbbL	K01601	K01601
18.0044706051425	0.776114568179712	0.950069671421422	0.816902793053639	0.413983981519491	0.999901608208268	14	0	0	11	0	17	35	0	7	27	30	28	19	0	39	41	26	9	104	12	9	No	3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]	cpdA	K03651	K03651
5.18111879401148	0.772202442486511	1.58199601367501	0.48811908235639	0.625465495448705	0.999901608208268	0	3	22	11	0	6	0	0	12	0	10	3	0	0	0	0	0	12	25	3	14	No	lauroyl-Kdo2-lipid IVA myristoyltransferase [EC:2.3.1.243]	lpxM, msbB	K02560	K02560
11.97318393138	0.750736571585288	1.16160171973498	0.646294301076421	0.518088777920203	0.999901608208268	0	11	0	13	0	10	12	11	24	0	9	21	8	19	43	7	0	0	49	0	44	No	glutamine transport system permease protein	glnP	K10037	K10037
3.73735816847827	0.720034635651193	2.49644581762693	0.288423898715192	0.77302227611618	0.999901608208268	0	0	0	7	0	0	0	0	15	0	0	28	0	0	0	0	0	0	46	0	14	No	dipeptide transport system permease protein	dppB	K12369	K12369
24.6547694511653	0.473053998580374	0.610120705472089	0.775344934760643	0.438135863938437	0.999901608208268	5	12	0	17	36	43	15	18	32	15	47	46	52	13	23	12	34	6	30	16	83	No	flagellar protein FliJ	fliJ	K02413	K02413
29.7433074804019	2.65731018084152	1.60502770261831	1.65561639621957	0.0977995276176435	0.999901608208268	0	22	75	22	0	24	0	11	228	0	0	33	4	0	9	0	0	0	109	0	265	No	insertion element IS1 protein InsB	insB	K07480	K07480
15.5667450429507	-0.0438811693570032	1.02682309390569	-0.0427348874576767	0.965912868793153	0.999901608208268	0	10	92	0	0	26	30	0	3	16	9	4	9	21	21	14	9	0	51	34	7	No	choline trimethylamine-lyase activating enzyme [EC:1.97.1.-]	cutD	K20037	K20037
74.2678923577298	0.150603810488383	0.481098447862642	0.313041563857595	0.754249084530407	0.999901608208268	9	44	11	73	171	126	51	35	31	53	171	64	118	53	44	69	37	24	206	66	220	No	4-hydroxy 2-oxovalerate aldolase [EC:4.1.3.39]	mhpE	K01666	K01666
74.0661915628983	-1.29761473291719	1.09325935717215	-1.18692305206848	0.235257973611642	0.999901608208268	0	87	0	72	160	47	34	103	242	37	50	56	56	23	16	0	0	296	0	49	41	No	mRNA interferase HigB [EC:3.1.-.-]	higB	K19166	K19166
105.085950787765	0.383384242386913	0.619947812626481	0.61841373512177	0.536302646127829	0.999901608208268	195	31	39	23	124	148	211	51	31	108	103	164	191	0	0	248	97	77	217	35	212	No	ATP-binding cassette, subfamily B, multidrug efflux pump	mdlB, smdB	K18890	K18890
12.2806886406579	0.943395157329438	1.15201223678347	0.818910708764248	0.41283735967905	0.999901608208268	0	0	0	23	0	10	17	0	23	0	22	26	6	16	26	50	18	0	23	5	10	No	23S rRNA (uridine2552-2'-O)-methyltransferase [EC:2.1.1.166]	rlmE, rrmJ, ftsJ	K02427	K02427
36.4501024264154	-0.0074550804784918	0.772817787181452	-0.00964662123743459	0.992303229224376	0.999901608208268	0	45	0	0	18	28	14	14	14	94	41	35	82	30	91	61	24	11	21	34	165	No	two-component system, chemotaxis family, chemotaxis protein CheV	cheV	K03415	K03415
10.1181860952086	1.80888962857846	1.47274047887118	1.22824737591577	0.2193541190392	0.999901608208268	0	0	110	0	0	0	0	23	9	0	0	16	7	14	7	7	13	0	26	0	10	No	uncharacterized protein	K09131	K09131	K09131
164.876524993802	-0.121593637640857	0.515816592914811	-0.235730372599584	0.813641900035097	0.999901608208268	86	194	262	332	305	128	119	346	276	203	127	62	136	64	72	62	105	181	95	115	0	No	endothelin-converting enzyme [EC:3.4.24.71]	ECE	K01415	K01415
58.6463168351707	0.229720290470072	0.656926373449076	0.349689553890136	0.726571694114967	0.999901608208268	15	46	186	22	0	62	35	0	10	153	124	81	27	37	22	49	100	40	205	31	157	No	type VI secretion system protein ImpL	impL, vasK, icmF	K11891	K11891
44.9278099195523	0.182987023633666	0.734204231021408	0.249231774896065	0.803181501937761	0.999901608208268	15	38	116	15	0	51	0	0	10	120	103	69	24	37	40	44	81	32	142	26	72	No	Fe(3+) dicitrate transport protein	fecA	K16091	K16091
36.0357561382037	0.0105800725618058	0.819704430059548	0.0129071799222034	0.989701846354685	0.999901608208268	0	18	0	28	0	37	63	0	34	78	28	30	43	53	101	26	50	12	26	28	174	No	LacI family transcriptional regulator, asc operon repressor	ascG	K03487	K03487
5.19309474102049	1.79396018956313	2.06387849843584	0.869217926793037	0.384727943893786	0.999901608208268	0	12	25	0	0	21	0	13	14	0	0	0	0	0	0	7	0	0	0	0	21	No	phosphoribosyl-dephospho-CoA transferase [EC:2.7.7.66]	mdcG	K13934	K13934
0.538556218518105	2.13069609520914	3.08658649400921	0.690308241594601	0.490000366133306	0.999901608208268	0	0	48	0	0	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	No	nicotinate dehydrogenase medium molybdopterin subunit [EC:1.17.1.5]	ndhM	K20448	K20448
128.031910173101	0.191002083997367	0.539577367476276	0.353984610011954	0.723350416905316	0.999901608208268	68	43	134	0	13	125	297	26	109	141	100	118	106	192	424	135	263	46	107	71	308	No	potassium/hydrogen antiporter	cvrA, nhaP2	K11105	K11105
46.7211943804285	0.193076964939734	0.643369853256238	0.30010259878129	0.764098896976494	0.999901608208268	15	33	0	8	0	29	68	21	48	57	40	95	99	33	75	65	62	16	75	43	197	No	flagellar biosynthesis protein FlhB	flhB	K02401	K02401
32.605951577162	0.1336518714781	0.733244239909549	0.182274696756686	0.855367155094497	0.999901608208268	11	33	0	8	0	25	41	7	8	12	36	65	63	33	63	38	62	10	16	36	162	No	flagellar biosynthesis protein FliR/FlhB	fliR-flhB	K13820	K13820
4.59777678364653	3.90438661639129	2.42395384745171	1.61075121974618	0.107233957015699	0.999901608208268	0	0	0	0	0	18	0	0	0	0	0	4	0	0	5	34	36	0	0	0	0	No	pertactin	prn	K12681	K12681
4.59777678364653	3.90438661639129	2.42395384745171	1.61075121974618	0.107233957015699	0.999901608208268	0	0	0	0	0	18	0	0	0	0	0	4	0	0	5	34	36	0	0	0	0	No	serum resistance protein	brkA	K12683	K12683
9.2407493556597	0.867319283522563	1.72353170461953	0.503222123038359	0.614808112375868	0.999901608208268	10	0	65	0	0	18	0	0	0	0	0	10	0	0	0	10	19	24	50	3	0	No	glutamate transport system permease protein	gluC	K10006	K10006
14.5263430629735	0.581956521636134	0.996307744578279	0.584113216827866	0.55914414320314	0.999901608208268	15	27	54	12	17	73	4	4	0	0	16	7	9	6	0	13	10	4	0	9	10	No	serine-aspartate repeat-containing protein C/D/E	sdrC_D_E	K14194	K14194
42.9530679882035	0.359678244837613	0.849522769181094	0.423388586964336	0.672011770468788	0.999901608208268	75	57	0	14	0	25	60	0	41	0	24	110	36	21	186	32	79	24	35	11	71	No	lincosamide nucleotidyltransferase A/C/D/E	lnuA_C_D_E, lin	K19545	K19545
22.1710502966698	-0.202434432722207	1.00500181928342	-0.201426931611472	0.840364758365393	0.999901608208268	0	31	209	0	31	25	0	0	4	78	30	5	4	30	15	7	9	3	13	8	9	No	cinnamoyl-CoA:phenyllactate CoA-transferase [EC:2.8.3.17]	fldA	K13607	K13607
3.25247574810534	0.56820969364672	1.93121344760154	0.294224180321655	0.768586604739534	0.999901608208268	0	3	75	0	0	25	0	0	0	78	6	0	4	0	0	4	0	0	0	11	9	No	(R)-2-hydroxy-4-methylpentanoate CoA-transferase [EC:2.8.3.24]	hadA	K20882	K20882
57.4061580685208	0.205281037617565	0.615963231843019	0.333268329999739	0.738931743230718	0.999901608208268	15	78	29	17	0	81	67	17	17	14	88	47	86	77	185	16	113	27	42	47	145	No	spore coat protein I	cotI	K06331	K06331
57.4061580685208	0.205281037617565	0.615963231843019	0.333268329999739	0.738931743230718	0.999901608208268	15	78	29	17	0	81	67	17	17	14	88	47	86	77	185	16	113	27	42	47	145	No	spore coat-associated protein S	cotS	K06337	K06337
56.1257088191998	-0.171093029221427	0.573805554330769	-0.29817248705613	0.765571519382574	0.999901608208268	4	20	102	22	33	61	108	0	13	86	89	79	47	37	190	64	22	52	71	59	95	No	putative acetyltransferase [EC:2.3.1.-]	yiaC	K03826	K03826
12.3131437220215	-1.09086794565914	0.965417199800863	-1.129944593782	0.258499571790109	0.999901608208268	94	3	0	8	0	10	90	0	0	16	19	40	8	10	19	7	8	7	8	2	30	No	diamine N-acetyltransferase [EC:2.3.1.57]	paiA	K22441	K22441
14.6837719034855	-1.43318952901081	1.05741752781811	-1.35536766821718	0.175300445351517	0.999901608208268	286	9	0	0	0	14	69	0	8	90	13	26	9	10	0	11	0	3	32	14	49	No	penicillin-binding protein 2B	pbp2B, penA	K00687	K00687
14.6837719034855	-1.43318952901081	1.05741752781811	-1.35536766821718	0.175300445351517	0.999901608208268	286	9	0	0	0	14	69	0	8	90	13	26	9	10	0	11	0	3	32	14	49	No	penicillin-binding protein 3 [EC:3.4.-.-]	pbp3	K12553	K12553
14.6837719034855	-1.43318952901081	1.05741752781811	-1.35536766821718	0.175300445351517	0.999901608208268	286	9	0	0	0	14	69	0	8	90	13	26	9	10	0	11	0	3	32	14	49	No	penicillin-binding protein A	pbpA	K21465	K21465
14.6837719034855	-1.43318952901081	1.05741752781811	-1.35536766821718	0.175300445351517	0.999901608208268	286	9	0	0	0	14	69	0	8	90	13	26	9	10	0	11	0	3	32	14	49	No	penicillin-binding protein H	pbpH	K21466	K21466
25.9842274679521	0.595020456433095	1.00717781634543	0.590779946476721	0.554667873143969	0.999901608208268	0	8	63	0	0	0	19	0	23	88	45	29	6	11	66	32	56	0	56	21	130	No	allantoinase [EC:3.5.2.5]	allB	K01466	K01466
12.7732345438622	-0.173374219300797	1.0554691563697	-0.164262705598256	0.869524339476761	0.999901608208268	8	0	10	0	0	14	26	7	19	26	20	18	0	13	0	29	0	8	47	19	32	No	Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor	iscR	K13643	K13643
42.7960490465556	-0.395705715487218	0.539958862472186	-0.732844190528685	0.46365346533816	0.999901608208268	11	69	46	25	29	33	77	3	24	18	82	47	38	73	66	9	62	20	21	26	144	No	serine protease AprX [EC:3.4.21.-]	aprX	K17734	K17734
11.0110661405162	0.336597056724907	1.4906746525325	0.225801824799975	0.821355557744971	0.999901608208268	0	0	0	23	0	12	10	28	38	0	14	0	8	0	0	12	0	3	24	48	0	No	probable lipoprotein NlpC	nlpC	K13695	K13695
9.03205189567048	2.15446236138499	1.9215433614941	1.12121454272559	0.262196550905931	0.999901608208268	0	0	0	23	0	4	0	0	48	0	0	30	0	0	0	15	0	0	58	0	73	No	periplasmic glucans biosynthesis protein	mdoG	K03670	K03670
30.3019610866741	1.04212583567917	0.913771988164138	1.14046594684185	0.254092231966144	0.999901608208268	66	11	151	0	0	28	26	8	29	47	25	28	20	38	33	42	32	0	91	0	0	No	phosphatidylethanolamine-binding protein	PEBP, TFS1	K06910	K06910
34.0112499858305	1.61263374476791	0.895888569596067	1.80003830777192	0.0718545896250782	0.999901608208268	5	27	38	31	0	76	6	6	6	40	38	0	79	17	13	26	191	0	0	18	141	No	galacturan 1,4-alpha-galacturonidase [EC:3.2.1.67]	E3.2.1.67	K01213	K01213
29.5742302456758	-0.0316475055200602	0.947087401942825	-0.033415612387135	0.973343159730801	0.999901608208268	0	21	0	26	0	0	87	34	28	0	40	69	7	32	142	13	17	11	58	20	52	No	tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase [EC:1.1.1.93 4.1.1.73 1.1.1.83]	ttuC, dmlA	K07246	K07246
43.2657632959052	0.319117347902668	0.828689285719938	0.385086851491545	0.700173069252478	0.999901608208268	31	0	65	0	0	94	70	0	12	63	53	32	31	96	103	67	91	7	28	20	65	No	MSHA biogenesis protein MshQ	mshQ	K12287	K12287
12.2024313786107	-1.69936926614174	1.27537656686257	-1.33244510703391	0.182713968131694	0.999901608208268	169	13	11	0	0	5	131	0	0	0	17	33	6	4	0	4	0	11	23	0	39	No	ATP-dependent RNA helicase CshB [EC:3.6.4.13]	cshB	K18692	K18692
6.52082121888202	1.75001690532928	1.75070467248202	0.99960714838799	0.317500662385206	0.999901608208268	5	0	0	0	0	12	9	0	53	0	0	18	0	0	9	16	0	0	32	0	8	No	capsular polysaccharide export protein	kpsC, lipA	K07266	K07266
1.55375486941281	0.493360804879137	3.02448494013584	0.163122255406892	0.870422177205192	0.999901608208268	64	0	0	0	0	0	31	0	0	0	9	13	0	0	0	0	0	0	0	0	22	No	competence protein ComGC	comGC	K02245	K02245
23.7193365171107	-0.200549663919762	0.817923210390425	-0.245193755809952	0.806306410992572	0.999901608208268	7	10	9	0	0	32	43	3	10	100	38	34	48	12	0	30	15	17	80	10	79	No	4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]	hpaI, hpcH	K02510	K02510
9.54544429077127	0.611967967515174	1.38968808408446	0.440363542383214	0.659673825628246	0.999901608208268	27	0	0	8	0	0	6	0	21	0	0	21	9	14	12	0	19	0	52	13	7	No	two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]	uhpB	K07675	K07675
