baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R30W7	R8W7	R14W7	R2W7	R16W7	R10W7	R4W7	R18W7	R6W7	R12W7	R20W6	R1W7	R9W7	R3W7	R17W7	R19W7	R23W7	R11W7	R21W7	R7W7	R29W7	Significant	Description	Symbol	KO	Phylum
1.89832710869198	-2.17732220252873	2.71731739599418	-0.801276363864779	0.422971671129503	NA	0	0	0	0	0	16	5	0	0	0	0	0	0	0	0	13	0	10	0	0	0	No	uncharacterized protein	K09899	K09899	K09899
0.67173062493177	2.54936574466818	3.08126018174193	0.827377629378556	0.408023056088733	NA	0	0	0	0	0	0	0	5	0	0	0	0	0	0	10	0	0	0	0	0	2	No	urea-proton symporter	DUR3	K20989	K20989
15.3704796698375	0.801016435879314	1.32736973585504	0.603461427695827	0.546201768217988	NA	0	0	88	0	0	42	40	60	4	0	15	0	0	5	65	12	2	6	11	0	0	No	5-methyltetrahydrofolate corrinoid/iron sulfur protein methyltransferase [EC:2.1.1.258]	acsE	K15023	K15023
12.9318250046517	-1.59263245780636	1.56482479561383	-1.01777046367777	0.30878705169827	NA	0	0	20	0	0	7	0	19	74	0	0	0	0	49	0	98	5	83	0	0	2	No	glutathione transport system ATP-binding protein	gsiA	K13892	K13892
13.5071219239143	-1.52213401745812	1.86896736315307	-0.814425145921318	0.415401438034719	NA	0	0	30	0	0	7	0	19	74	0	0	0	0	45	0	109	3	83	0	0	2	No	microcin C transport system ATP-binding protein	yejF	K13896	K13896
16.329646938581	-0.551201588096281	0.976782125070225	-0.564303516566351	0.572547588602889	NA	0	0	5	4	6	8	0	30	69	0	27	5	49	27	8	0	14	24	14	46	24	No	heptose III glucuronosyltransferase [EC:2.4.1.-]	waaH	K19354	K19354
6.01881445399827	1.71401405887508	1.94057354212395	0.883251276835972	0.377100522393387	NA	0	0	11	0	0	0	12	70	0	0	21	0	0	0	4	0	0	0	14	0	10	No	MFS transporter, FHS family, glucose/mannose:H+ symporter	glcP	K08174	K08174
20.5703995327259	3.093986819258	1.15852851656074	2.67061774917974	0.00757118115257598	NA	36	0	83	6	10	0	0	98	0	0	94	33	0	6	13	5	3	0	5	54	0	Yes	transposase	K07487	K07487	K07487
52.6252765199484	-0.787602710996959	1.13086593983938	-0.696459839535733	0.486140899520514	NA	9	0	10	21	17	0	4	15	232	0	9	46	254	91	0	53	80	121	0	136	81	No	quercetin 2,3-dioxygenase [EC:1.13.11.24]	PIR	K06911	K06911
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	No	2-methyleneglutarate mutase [EC:5.4.99.4]	mgm	K20450	K20450
0.420757942638938	1.85544517863146	3.09604106086616	0.599296050069947	0.548975481423905	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	No	peptidoglycan DL-endopeptidase CwlS [EC:3.4.-.-]	cwlS	K19220	K19220
11.1562192562267	-0.734446462078315	1.39494614007498	-0.526505247033293	0.598537207328828	NA	0	0	15	12	22	0	9	48	34	0	0	0	0	28	0	55	3	56	0	4	0	No	meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]	butA, budC	K03366	K03366
3.13162356312819	3.4159568197233	1.68985435847858	2.0214504300825	0.0432331587871166	NA	0	0	7	0	0	0	13	5	0	0	11	108	0	0	8	4	2	5	0	0	16	Yes	N-acetylhexosamine 1-kinase [EC:2.7.1.162]	nahK, lnpB	K13059	K13059
34.7574996473226	3.28569208891421	1.68740278796919	1.94718896539729	0.0515120841212126	NA	0	0	0	19	0	3	64	0	0	0	68	381	0	28	0	0	51	7	11	4	38	No	two-component system, OmpR family, sensor histidine kinase SenX3 [EC:2.7.13.3]	senX3	K07768	K07768
19.7853314662349	3.49631608324334	1.25912375344901	2.77678510445553	0.00548994630778748	NA	0	0	0	11	0	0	30	5	4	0	18	224	0	10	0	0	27	29	7	4	23	Yes	glucosyl-3-phosphoglycerate phosphatase [EC:3.1.3.85]	gpgP	K22306	K22306
0.395449195698929	1.79544834572945	3.09757228236055	0.579630814736373	0.562163608181259	NA	0	0	0	0	0	0	25	0	0	0	0	0	0	0	10	0	0	0	0	0	0	No	lactose/L-arabinose transport system ATP-binding protein	lacK	K10191	K10191
4.76976853019293	0.678841917847475	1.90699344962616	0.355974960470132	0.721859317189547	NA	0	0	0	3	5	17	19	123	0	0	0	0	0	0	0	0	3	65	0	0	6	No	type IV secretion system protein VirB6	virB6, lvhB6	K03201	K03201
0	0	0	0	1	NA	0	0	0	0	0	17	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	ComB6 competence protein	comB6	K12052	K12052
22.7925063633714	0.716031233170018	1.09337756367699	0.654880122802254	0.512544938915201	NA	105	100	5	2	4	4	0	12	0	23	4	19	0	0	5	13	36	0	8	104	3	No	transforming growth factor-beta-induced protein	TGFBI, BIGH3	K19519	K19519
7.73443679794026	-1.16088892911255	1.75812429708475	-0.660299690435702	0.509061528737987	NA	26	27	0	0	0	0	7	16	3	0	0	0	0	0	29	44	0	0	23	0	0	No	CRISPR-associated protein Csy2	csy2	K19128	K19128
1.73344090249624	3.51969547341546	2.552615990517	1.37885819351253	0.167938480178174	NA	0	0	0	5	0	0	5	23	26	0	0	0	0	0	0	0	0	0	0	62	8	No	formate dehydrogenase (NADP+) alpha subunit [EC:1.17.1.10]	fdhA	K05299	K05299
41.637052808414	0.459152839616728	0.634342249954397	0.723825095442936	0.469173120489926	NA	37	27	0	25	20	4	37	34	9	23	57	134	50	116	4	45	56	69	16	57	57	No	LysR family transcriptional regulator, transcription activator of glutamate synthase operon	gltC	K09681	K09681
9.87692575757681	-0.430143850654162	1.16933011579835	-0.367854932360554	0.712981406286763	NA	0	0	0	5	4	8	0	15	27	0	3	17	24	24	7	19	2	48	0	32	0	No	alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase [EC:4.7.1.1]	phnJ	K06163	K06163
15.9154922312113	0.889083763605697	0.82454677232135	1.07826965485858	0.280913435017981	NA	8	0	12	2	7	0	7	30	37	19	6	25	0	19	29	23	6	31	9	73	9	No	L-xylulokinase [EC:2.7.1.53]	lyxK	K00880	K00880
0.515240628292886	2.15708005846978	3.08874998455124	0.698366675599733	0.48494791126191	NA	0	0	5	2	0	0	0	0	0	0	0	0	0	0	4	0	0	35	0	0	0	No	protein sgcE [EC:5.1.3.-]	sgcE	K14587	K14587
1.22411072137487	0.94310525098178	2.91220521143108	0.323845739743845	0.746054825321069	NA	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	8	0	0	0	5	No	quinone-modifying oxidoreductase, subunit QmoC	qmoC	K16887	K16887
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	acyl-homoserine-lactone acylase [EC:3.5.1.97]	pvdQ, quiP	K07116	K07116
27.1658920467945	0.139482048486698	1.32819760333273	0.10501603687336	0.916363083499191	NA	0	0	29	25	11	4	0	5	221	0	15	9	394	4	0	0	74	18	0	83	75	No	3-oxo-5-alpha-steroid 4-dehydrogenase 1 [EC:1.3.1.22]	SRD5A1	K12343	K12343
5.06910485852516	-1.27916262034525	2.09379738572332	-0.610929514511432	0.541246244481203	NA	0	0	0	0	0	15	27	0	32	0	0	0	0	0	0	29	0	14	0	0	11	No	RpiR family transcriptional regulator, carbohydrate utilization regulator	hexR	K19337	K19337
0.160953788649813	-1.41710770805472	3.10249611854218	-0.456763732784492	0.647840876118261	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	No	aminodeoxyfutalosine deaminase [EC:3.5.4.40]	add	K18286	K18286
0.214229284449841	-1.71547594984995	3.09426515109678	-0.554404960816589	0.579301731793528	NA	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	No	cystathionine gamma-lyase / homocysteine desulfhydrase [EC:4.4.1.1 4.4.1.2]	mccB	K17217	K17217
0.621147322495187	-3.17033618181175	3.05146310091218	-1.03895609318167	0.298825156792782	NA	0	0	0	0	0	0	0	0	5	0	0	0	0	11	0	0	0	0	0	0	0	No	two-component system, NarL family, vancomycin resistance sensor histidine kinase VraS [EC:2.7.13.3]	vraS	K07681	K07681
0.979635053668727	-3.82018017266523	3.04161751893449	-1.25596993996914	0.209126868920606	NA	0	0	0	0	0	6	0	0	5	0	0	0	0	11	0	0	0	0	0	0	0	No	two-component system, NarL family, sensor histidine kinase LiaS [EC:2.7.13.3]	liaS	K11617	K11617
30.6738727483024	-1.95634465890124	1.8342574870023	-1.06655945131153	0.286170819086959	NA	96	175	0	0	24	92	18	0	0	54	0	0	0	34	5	6	0	0	69	0	0	No	diguanylate cyclase [EC:2.7.7.65]	cdgK	K20955	K20955
27.8306007570644	0.608492858114379	0.741364399925373	0.820774315809649	0.411774831004864	NA	0	14	5	31	33	25	59	36	9	8	5	82	0	19	29	59	7	101	9	71	14	No	general L-amino acid transport system ATP-binding protein [EC:7.4.2.1]	aapP, bztD	K09972	K09972
5.07033803590158	-1.80817228994718	1.93009736971075	-0.936829570529986	0.348846231931552	NA	0	0	0	0	0	29	13	0	16	0	0	0	0	12	4	20	0	31	0	0	0	No	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	pssA	K00998	K00998
7.75760179512732	-0.755840590534691	1.37145487906782	-0.551123191926254	0.581549228105731	NA	0	0	0	7	0	12	6	0	73	3	4	103	0	0	10	18	15	27	0	0	9	No	colanic acid/amylovoran biosynthesis protein	wcaK, amsJ	K16710	K16710
0.13812025050057	-0.755725098045841	3.10904227535453	-0.243073278236355	0.807948631375176	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	No	LysW-gamma-L-alpha-aminoadipyl-6-phosphate/LysW-L-glutamyl-5-phosphate reductase [EC:1.2.1.103 1.2.1.106]	lysY, argC	K05829	K05829
5.34653634743829	-0.233735018930313	1.84278808546199	-0.126837708998816	0.899068849288603	NA	0	0	23	0	0	19	0	6	0	0	0	0	0	19	0	10	4	12	0	0	23	No	nigerose phosphorylase [EC:2.4.1.279]	E2.4.1.279	K18783	K18783
20.7802155639869	0.46022207179964	1.08114350429654	0.42568083697556	0.670340427493801	NA	33	40	0	16	8	0	10	53	0	0	16	0	0	26	30	64	59	0	11	51	28	No	urea transport system permease protein	urtB	K11960	K11960
5.61704931940549	-1.37807758812781	1.45955610352544	-0.944175824964296	0.345079806809664	NA	19	20	4	0	5	0	0	14	23	0	4	0	0	17	0	20	2	8	0	0	0	No	adenine deaminase [EC:3.5.4.2]	ade	K21053	K21053
26.5580355542583	-0.0845674621309613	1.07400192024149	-0.0787405129703551	0.937239020809127	NA	31	33	0	0	0	37	39	16	13	0	59	130	0	43	0	93	19	31	19	0	13	No	putative thioredoxin	ybbN	K05838	K05838
11.8776049398149	-0.43762749317322	1.06597355558102	-0.410542541962674	0.681408002939624	NA	0	0	0	14	21	6	5	17	49	0	4	10	0	26	9	14	31	54	6	0	6	No	glutathionyl-hydroquinone reductase [EC:1.8.5.7]	ECM4, yqjG	K07393	K07393
15.7797222828964	2.80596005926937	1.16498139514137	2.40858787185083	0.0160143706132545	NA	21	0	9	14	0	0	21	5	9	0	19	40	13	0	8	9	0	19	0	139	0	Yes	O-methyltransferase [EC:2.1.1.-]	K05303	K05303	K05303
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	No	poly(3-hydroxybutyrate) depolymerase [EC:3.1.1.75]	phaZ	K05973	K05973
64.227999851272	-0.396045128684788	0.671647210182634	-0.589662433909456	0.555416985259349	0.744899053286834	59	64	0	8	7	124	102	34	44	0	56	230	52	88	33	123	49	33	87	92	38	No	dCTP deaminase [EC:3.5.4.13]	dcd	K01494	K01494
1.63572775556421	2.97641247682632	2.7921453661014	1.06599481279236	0.286425986774012	NA	0	0	13	0	0	0	0	0	0	0	12	0	0	0	8	0	0	0	2	0	0	No	formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6]	fdhB	K00125	K00125
6.40242079054202	-1.22860894433798	1.46004073971239	-0.841489494724647	0.400073767811092	NA	0	0	0	0	6	8	4	0	33	0	7	0	31	0	8	7	7	0	0	10	17	No	[NiFe] hydrogenase small subunit [EC:1.12.2.1]	hydA	K18008	K18008
1.01785222367026	-0.220089587283363	2.92913062031044	-0.0751381948477383	0.940104758609481	NA	0	0	6	0	0	0	0	9	8	0	0	0	0	0	0	4	0	0	0	0	0	No	trimethylamine corrinoid protein	mttC	K14084	K14084
8.26023371713488	-1.07698843034013	1.64750374110394	-0.653709247190223	0.513299144493811	NA	0	0	0	9	0	0	0	0	63	0	7	16	50	0	0	0	9	8	0	10	11	No	histidine decarboxylase [EC:4.1.1.22]	hdc, HDC	K01590	K01590
45.8013719290418	0.30259575231522	0.670474120548214	0.451316080727773	0.651761756625747	NA	35	24	14	44	101	0	4	6	73	22	25	106	35	35	28	24	51	35	16	182	41	No	@	@	K20107	K20107
45.8013719290418	0.30259575231522	0.670474120548214	0.451316080727773	0.651761756625747	NA	35	24	14	44	101	0	4	6	73	22	25	106	35	35	28	24	51	35	16	182	41	No	maltose PTS system EIICB or EIICBA component [EC:2.7.1.208]	malT	K20108	K20108
6.40099328374735	0.0776495418426124	1.57550808289551	0.0492853973176106	0.960691856627905	NA	0	0	0	5	0	0	19	0	12	0	0	151	0	16	0	27	19	16	5	0	23	No	glutaredoxin-like protein NrdH	nrdH	K06191	K06191
4.78843961482755	-2.25571549839588	1.86313592647889	-1.21070903434239	0.226006938709204	NA	0	0	13	0	32	0	0	6	4	0	0	0	0	0	0	0	3	0	20	3	30	No	MFS transporter, YQGE family, putative transporter	yqgE	K08222	K08222
5.07330368714758	-1.82578203706209	1.80826921538763	-1.00968485307687	0.312646301654873	NA	0	0	0	0	0	7	0	0	21	0	3	0	0	0	0	25	10	18	21	0	6	No	protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]	E2.1.1.77, pcm	K00573	K00573
11.1195388991002	-2.57791730219486	1.31841938211385	-1.95530901408748	0.050546607893828	NA	0	0	0	0	4	16	0	19	26	0	0	0	85	36	0	25	6	19	3	0	15	No	GMP reductase [EC:1.7.1.7]	guaC, GMPR	K00364	K00364
2.67138692362983	-0.0176726473657948	2.30647679515628	-0.00766218303297405	0.993886522275413	NA	18	0	0	0	4	0	12	0	0	0	0	0	16	0	3	0	3	0	0	0	0	No	acylaminoacyl-peptidase [EC:3.4.19.1]	APEH	K01303	K01303
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	No	cytochrome c oxidase cbb3-type subunit II	ccoO	K00405	K00405
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	No	cytochrome c oxidase cbb3-type subunit IV	ccoQ	K00407	K00407
2.90211885205634	-2.6597389595015	2.19081444196785	-1.21404118420565	0.224731997761269	NA	0	0	0	0	6	0	0	11	31	0	0	0	0	17	0	0	0	0	2	4	0	No	glutamyl aminopeptidase [EC:3.4.11.7]	pepA	K01261	K01261
3.91367718770399	5.08226973125479	2.07829193253265	2.44540704397645	0.0144688741345715	NA	0	0	11	0	0	0	14	0	0	0	22	0	0	0	0	0	5	9	0	0	24	Yes	toxoflavin biosynthesis protein ToxD	toxD	K20333	K20333
5.86163093169376	0.181683919285642	1.58118300030336	0.114903789916021	0.908521381075785	NA	0	0	18	8	0	0	4	45	12	0	0	0	0	8	11	24	0	11	7	0	0	No	pyrimidine 5'-nucleotidase [EC:3.1.3.-]	yjjG	K08723	K08723
7.68548035357616	-1.63241857916112	1.63606758438024	-0.997769648849499	0.318391070904757	NA	0	0	0	0	4	3	5	32	65	0	4	0	0	28	0	34	0	38	0	0	0	No	formate hydrogenlyase transcriptional activator	fhlA	K15836	K15836
15.0724871877904	4.11558033223383	1.45171576979796	2.83497666544368	0.00458290329596854	NA	0	0	3	123	0	0	0	6	0	0	7	48	0	9	4	4	36	0	0	0	32	Yes	arabinooligosaccharide transport system permease protein	araQ	K17236	K17236
2.80852922120921	4.60397277127967	2.35923255590194	1.95147051517334	0.0510011003207706	NA	20	0	0	0	0	0	4	0	0	0	12	0	0	0	16	0	0	0	0	0	9	No	bifunctional non-homologous end joining protein LigD [EC:6.5.1.1]	ligD	K01971	K01971
2.41391690000103	3.03115278270935	2.48969322544109	1.21748043161917	0.223421477264264	NA	0	0	0	15	0	0	0	0	0	0	0	0	0	0	15	4	0	0	0	7	8	No	DNA end-binding protein Ku	ku	K10979	K10979
5.1596655400805	5.10320473433852	2.10490547119057	2.4244341630468	0.0153322630996997	NA	0	0	73	11	0	18	18	0	0	0	5	0	0	0	0	0	0	0	0	146	0	Yes	betaine reductase complex component B subunit beta [EC:1.21.4.4]	grdH	K21579	K21579
26.794804902027	1.55605852386613	0.868680419795714	1.79128997086416	0.0732467746937637	NA	0	0	19	11	4	5	66	25	27	0	65	145	20	28	10	29	25	56	0	3	51	No	glycogen debranching enzyme [EC:3.2.1.196]	glgX	K02438	K02438
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	3-oxoadipate enol-lactonase / 4-carboxymuconolactone decarboxylase [EC:3.1.1.24 4.1.1.44]	pcaL	K14727	K14727
0.177725027171126	0.63146581100901	3.10904227535453	0.203106215703356	0.83905201355793	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	No	arabinofuranosyltransferase [EC:2.4.2.-]	aftB	K13687	K13687
20.6151668416655	0.422668691540381	1.04740862071682	0.403537533662	0.686552828736955	NA	28	0	42	36	17	4	4	35	4	0	9	0	0	42	99	96	10	56	0	0	12	No	@	@	K02487	K02487
20.1875698306922	0.378472849428966	1.04840962591838	0.36099711417418	0.718101604374575	NA	28	0	33	36	17	4	4	35	4	0	9	0	0	42	99	96	10	56	0	0	12	No	chemosensory pili system protein ChpA (sensor histidine kinase/response regulator)	chpA	K06596	K06596
8.59804630145295	2.81119773446161	1.52310473693691	1.84570218074114	0.0649354604095292	NA	10	0	0	11	0	0	33	0	16	0	0	10	0	0	22	3	1	0	0	62	15	No	2-phosphosulfolactate phosphatase [EC:3.1.3.71]	comB	K05979	K05979
6.19926409666029	-0.695239042405088	1.81939087218368	-0.38212736638095	0.702366893895991	NA	0	0	0	4	0	14	0	0	12	10	0	0	38	0	0	0	5	38	0	0	15	No	cytochrome c-type protein NapC	napC	K02569	K02569
3.2016033773813	0.0604959609639347	2.23686950299092	0.0270449218799065	0.978423904641952	NA	0	0	12	0	0	0	0	5	12	0	0	0	0	6	0	15	0	42	0	0	0	No	LysR family transcriptional regulator, transcriptional activator for aaeXAB operon	aaeR	K21698	K21698
13.1111922516029	-0.388910999999027	1.03386460033557	-0.376172082758994	0.706788968504649	NA	0	0	23	20	15	15	5	26	35	0	34	0	0	38	11	21	12	0	7	4	18	No	histidine kinase [EC:2.7.13.3]	E2.7.13.3	K10819	K10819
8.52836364736681	0.363908727052226	1.35246788676102	0.269070142525704	0.78787570620976	NA	0	0	23	16	15	10	5	26	0	0	34	0	0	0	11	21	3	0	7	0	8	No	two-component system, OmpR family, sensor kinase Ihk [EC:2.7.13.3]	ihk	K18986	K18986
28.6143459002312	-0.786526137702972	0.900498090422768	-0.873434542580442	0.382426270028978	NA	100	0	0	19	31	11	23	13	69	4	8	0	128	31	21	0	23	3	32	37	31	No	lipoteichoic acid synthase [EC:2.7.8.20]	ltaS	K19005	K19005
6.31099990545755	-1.76650190630104	1.9295621617581	-0.915493649964358	0.359932534564088	NA	0	0	0	8	8	8	0	0	86	0	0	0	0	5	0	0	0	0	0	5	25	No	two-component system, sensor histidine kinase SagS [EC:2.7.13.3]	sagS	K20973	K20973
0.397877345594142	-0.540259031435737	3.09390026745747	-0.174620700323904	0.861377681989899	NA	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6	0	0	0	0	0	No	glycyl-tRNA synthetase [EC:6.1.1.14]	glyQS	K14164	K14164
11.9888586282479	-1.17017171851328	1.38488013620302	-0.844962454094823	0.398131802407074	NA	9	0	0	0	0	49	24	0	0	11	0	0	39	22	51	17	0	0	10	14	4	No	type IV secretion system protein TrbG	trbG	K20532	K20532
0.69882863506383	2.58977287941466	3.08059691800779	0.840672424320105	0.400531473013769	NA	0	0	0	4	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	No	GDP-6-deoxy-D-talose 4-dehydrogenase [EC:1.1.1.135]	tld	K22252	K22252
12.9419808491184	1.98864736645032	1.07565156967098	1.84878395804193	0.0644890146657212	NA	10	22	21	36	0	0	38	52	0	0	16	8	0	0	23	16	13	9	2	0	23	No	biotin transport system permease protein	bioN	K16783	K16783
3.36439655415039	0.374085297946008	1.93386051492933	0.193439648339725	0.846614666884456	NA	0	0	0	8	0	0	0	19	0	0	4	9	0	13	0	16	2	0	0	7	0	No	cystathionine gamma-lyase [EC:4.4.1.1]	CTH	K01758	K01758
6.52647019756345	-0.252515486482537	1.57724169553623	-0.160099423694659	0.872802755144774	NA	0	20	3	0	0	0	5	0	27	29	0	0	0	9	9	14	0	29	0	7	0	No	glucitol/sorbitol PTS system EIIB component [EC:2.7.1.198]	srlE	K02782	K02782
17.0010366741119	-0.78152527083424	1.12053389582899	-0.697457947272585	0.485516247954623	NA	0	39	6	0	5	11	16	0	41	45	0	0	0	31	30	57	1	68	18	23	0	No	glucitol/sorbitol PTS system EIIC component	srlA	K02783	K02783
16.2090571611891	-0.890917593178559	1.06514095896503	-0.836431634404749	0.402912122216243	NA	11	0	0	5	6	0	0	22	53	0	3	17	94	14	7	29	0	75	4	35	10	No	alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI [EC:2.7.8.37]	phnI	K06164	K06164
7.04040437819558	-1.52110196130914	1.43936993060738	-1.05678320004036	0.290610543284105	NA	0	0	16	0	4	20	0	5	0	0	0	3	26	25	0	23	3	28	0	0	8	No	conjugal transfer pilus assembly protein TraU	traU	K12060	K12060
4.96544691130435	-1.24357993594903	1.74641844918575	-0.71207443813299	0.476418682218993	NA	0	0	5	4	0	20	0	0	45	0	0	0	0	0	9	0	6	0	2	4	12	No	two-component system, NtrC family, nitrogen regulation response regulator NtrX	ntrX	K13599	K13599
6.85085124114276	0.278897309513687	1.11839802409572	0.24937214078073	0.803072932994946	NA	0	17	3	3	0	0	12	29	6	0	5	0	0	8	18	20	4	16	4	19	2	No	L-arabinose transport system substrate-binding protein	araF	K10537	K10537
4.48613840623581	0.734336030874709	1.91101910766448	0.384264096538608	0.700782715837805	NA	17	0	0	0	0	0	0	0	28	0	4	0	0	0	0	43	3	46	2	0	13	No	putative DNA-invertase from lambdoid prophage Rac	pinR	K14060	K14060
8.84012494513615	-0.373730776883322	1.64827499773586	-0.226740548389494	0.820625495091895	NA	0	0	0	0	0	0	8	0	5	0	0	0	50	16	4	20	12	46	0	0	45	No	putative lipoprotein	K09914	K09914	K09914
6.86157794874343	-0.30928095649491	1.5897567903887	-0.194546083001344	0.845748315925845	NA	0	0	8	0	6	9	0	0	15	0	0	0	19	9	0	7	0	81	0	18	2	No	cytoskeleton-binding toxin CbtA and related proteins	cbtA	K18837	K18837
4.96848605200556	5.05493287921243	1.69790946427181	2.97715101162968	0.00290940666238108	NA	0	0	3	4	0	0	10	67	0	0	3	0	31	0	0	0	10	6	0	0	18	Yes	3-oxoacid CoA-transferase [EC:2.8.3.5]	OXCT	K01027	K01027
1.43690668857815	3.63277668028457	2.36586115151089	1.53549868214565	0.124661380546178	NA	0	0	3	4	0	0	5	0	0	0	0	0	31	0	0	0	6	3	0	0	8	No	3-oxoadipate CoA-transferase, alpha subunit [EC:2.8.3.6]	pcaI	K01031	K01031
2.93047175156413	-0.112451760654707	2.09627760488011	-0.0536435443439935	0.957219163066717	NA	0	0	0	0	0	3	0	20	12	0	0	0	0	14	0	0	5	17	0	0	5	No	2-methylcitrate dehydratase [EC:4.2.1.79]	prpD	K01720	K01720
8.05362422787609	-0.0478161232998605	1.34434979215237	-0.0355682156377653	0.971626652524105	NA	10	0	0	0	10	3	10	26	13	0	36	0	0	21	0	23	16	17	3	0	0	No	SH3 domain protein	ygiM	K07184	K07184
0.762648506722247	2.73387457277543	2.94512086442251	0.92827245421437	0.353266258949365	NA	0	0	0	0	0	0	5	9	0	0	0	0	0	0	4	0	0	0	0	0	2	No	@	@	K06022	K06022
0.762648506722247	2.73387457277543	2.94512086442251	0.92827245421437	0.353266258949365	NA	0	0	0	0	0	0	5	9	0	0	0	0	0	0	4	0	0	0	0	0	2	No	heme transport system ATP-binding protein [EC:7.6.2.5]	hmuV, phuV, bhuV, hemV	K10834	K10834
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	No	3-phytase [EC:3.1.3.8]	E3.1.3.8	K01083	K01083
19.214978539107	-0.576363118938502	0.903600583882476	-0.63785164509529	0.523570257162317	NA	0	0	3	13	0	38	14	14	36	6	0	15	30	52	8	3	7	51	29	57	31	No	nitrate reductase (cytochrome) [EC:1.9.6.1]	napA	K02567	K02567
11.8340185789517	-0.00905866091591899	1.31446114711501	-0.00689153949951358	0.994501390557743	NA	10	0	3	19	19	0	0	0	39	0	12	0	0	20	0	32	13	75	0	4	33	No	pyruvate dehydrogenase (quinone) [EC:1.2.5.1]	poxB	K00156	K00156
6.35930040003924	-0.376049842895534	1.56910388043355	-0.23965898471402	0.810594633799651	NA	0	0	0	0	0	0	21	19	38	0	10	0	0	27	19	5	0	6	3	0	13	No	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-L-lysine ligase [EC:6.3.2.7]	murE	K05362	K05362
11.6821724504277	0.798757115946694	1.07705905882906	0.741609394024382	0.458324030228693	NA	25	0	37	6	10	22	24	11	27	3	11	10	0	0	0	0	24	0	2	13	12	No	dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase [EC:1.1.1.384]	spnN, oleW	K13327	K13327
20.7577809386472	0.147307450144378	1.1650257975716	0.126441363316956	0.899382561681289	NA	0	0	2	0	10	15	0	46	11	4	5	0	0	72	8	75	17	232	0	14	40	No	hemoglobin/transferrin/lactoferrin receptor protein	TC.FEV.OM3, tbpA, hemR, lbpA, hpuB, bhuR, hugA, hmbR	K16087	K16087
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	(3S)-malyl-CoA thioesterase [EC:3.1.2.30]	mcl2	K14451	K14451
0.85583262269022	-0.499434960709221	3.05035445594371	-0.163730139537081	0.8699435897997	NA	0	0	0	6	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	2	No	(S)-citramalyl-CoA lyase [EC:4.1.3.25]	E4.1.3.25	K18292	K18292
2.54599031505275	0.0391073061014179	2.14505199503558	0.0182314024051288	0.985454251299398	NA	0	0	0	0	11	0	0	6	7	10	0	0	0	0	11	0	0	0	0	4	2	No	LysR family transcriptional regulator, repressor for citA	citR	K19242	K19242
35.4159118461864	0.725179530171145	0.879663524641498	0.824382857600794	0.409722052053867	NA	0	0	10	96	16	0	33	32	81	3	46	86	44	59	0	28	8	121	3	95	22	No	AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	ada-alkA	K13529	K13529
0.690601252502849	-3.29897774859199	3.04915104435731	-1.08193320061891	0.279282211008872	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	No	RNA ligase [EC:6.5.1.3]	E6.5.1.3	K14680	K14680
